jet_label,class_name,block,topology_code,tokens,n_objects,n_visible_objects,has_b,has_c,has_s,has_g,has_lepton,has_tau,has_nu,leading_heavy_flavour,reweight_group_name,reweight_group_n_classes,reweight_group_weight,reweight_group_stream_share,class_stream_share_nominal,class_stream_share_upper_bound,class_weight_share_frac,class_weight_share_pct,log_class_weight_share,log_class_weight_share_upper_bound,R161_group_id,R161_group_name,L187_group_id,L187_group_name,R45_group_id,R45_group_name,R29_group_id,R29_group_name,R15_group_id,R15_group_name,R9_group_id,R9_group_name,Q27_group_id,Q27_group_name,Q1_group_id,Q1_group_name,L43res_group_id,L43res_group_name,rand42_d1_group_id,rand42_d1_group_name,rand42_d2_group_id,rand42_d2_group_name,rand42_d3_group_id,rand42_d3_group_name,bs_relevant,physics_rationale
102,label_X_YY_stauhtaue,res34p,Qtauhtaul,s+tauh+taue,3,3,0,0,1,0,1,1,0,s,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,102,label_X_YY_stauhtaue,101,label_X_YY_stauhtaue,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,8,rand_res34p_08,9,rand_res34p_03,0,"X->YY with s quark + hadronic tau + tau->e; topology Qtauhtaul, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
103,label_X_YY_qtauhtaue,res34p,Qtauhtaul,q+tauh+taue,3,3,0,0,0,0,1,1,0,light,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,103,label_X_YY_qtauhtaue,102,label_X_YY_qtauhtaue,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,14,rand_res34p_01,13,rand_res34p_00,0,"X->YY with light quark (u/d) + hadronic tau + tau->e; topology Qtauhtaul, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
104,label_X_YY_gtauhtaue,res34p,gtauhtaul,g+tauh+taue,3,3,0,0,0,1,1,1,0,light,label_X_YY_gtauhtaul,2,0.00045,0.00025985275010827197,0.00012992637505413598,0.00025985275010827197,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-8.255395433120485,104,label_X_YY_gtauhtaue,103,label_X_YY_gtauhtaue,35,34P_gtauhtaul,23,34P_gtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,8,rand_res34p_08,13,rand_res34p_00,0,"X->YY with gluon + hadronic tau + tau->e; topology gtauhtaul, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
105,label_X_YY_btauhtaum,res34p,Qtauhtaul,b+tauh+taum,3,3,1,0,0,0,1,1,0,b,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,105,label_X_YY_btauhtaum,104,label_X_YY_btauhtaum,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,7,rand_res34p_04,6,rand_res34p_04,0,"X->YY with b quark + hadronic tau + tau->mu; topology Qtauhtaul, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
106,label_X_YY_ctauhtaum,res34p,Qtauhtaul,c+tauh+taum,3,3,0,1,0,0,1,1,0,c,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,106,label_X_YY_ctauhtaum,105,label_X_YY_ctauhtaum,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,6,rand_res34p_05,5,rand_res34p_09,0,"X->YY with c quark + hadronic tau + tau->mu; topology Qtauhtaul, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
107,label_X_YY_stauhtaum,res34p,Qtauhtaul,s+tauh+taum,3,3,0,0,1,0,1,1,0,s,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,107,label_X_YY_stauhtaum,106,label_X_YY_stauhtaum,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,6,rand_res34p_05,10,rand_res34p_06,0,"X->YY with s quark + hadronic tau + tau->mu; topology Qtauhtaul, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
108,label_X_YY_qtauhtaum,res34p,Qtauhtaul,q+tauh+taum,3,3,0,0,0,0,1,1,0,light,label_X_YY_Qtauhtaul,8,0.0018,0.0010394110004330879,0.00012992637505413598,0.0010394110004330879,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-6.869101072000595,108,label_X_YY_qtauhtaum,107,label_X_YY_qtauhtaum,34,34P_Qtauhtaul,22,34P_Qtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,11,rand_res34p_06,6,rand_res34p_04,0,"X->YY with light quark (u/d) + hadronic tau + tau->mu; topology Qtauhtaul, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
109,label_X_YY_gtauhtaum,res34p,gtauhtaul,g+tauh+taum,3,3,0,0,0,1,1,1,0,light,label_X_YY_gtauhtaul,2,0.00045,0.00025985275010827197,0.00012992637505413598,0.00025985275010827197,0.00012992637505413598,0.012992637505413598,-8.94854261368043,-8.255395433120485,109,label_X_YY_gtauhtaum,108,label_X_YY_gtauhtaum,35,34P_gtauhtaul,23,34P_gtauhtaul,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,7,rand_res34p_04,6,rand_res34p_04,0,"X->YY with gluon + hadronic tau + tau->mu; topology gtauhtaul, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
110,label_X_YY_btauhtauh,res34p,Qtauhtauh,b+tauh+tauh,3,3,1,0,0,0,1,1,0,b,label_X_YY_Qtauhtauh,4,0.0024,0.0013858813339107836,0.0003464703334776959,0.0013858813339107836,0.0003464703334776959,0.03464703334776959,-7.967713360668705,-6.581418999548815,110,label_X_YY_btauhtauh,109,label_X_YY_btauhtauh,36,34P_Qtauhtauh_b,24,34P_Qtauhtauh,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,7,rand_res34p_04,10,rand_res34p_06,0,"X->YY with b quark + hadronic tau + hadronic tau; topology Qtauhtauh, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
111,label_X_YY_ctauhtauh,res34p,Qtauhtauh,c+tauh+tauh,3,3,0,1,0,0,1,1,0,c,label_X_YY_Qtauhtauh,4,0.0024,0.0013858813339107836,0.0003464703334776959,0.0013858813339107836,0.0003464703334776959,0.03464703334776959,-7.967713360668705,-6.581418999548815,111,label_X_YY_ctauhtauh,110,label_X_YY_ctauhtauh,37,34P_Qtauhtauh_nob,24,34P_Qtauhtauh,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,13,rand_res34p_09,12,rand_res34p_02,0,"X->YY with c quark + hadronic tau + hadronic tau; topology Qtauhtauh, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
112,label_X_YY_stauhtauh,res34p,Qtauhtauh,s+tauh+tauh,3,3,0,0,1,0,1,1,0,s,label_X_YY_Qtauhtauh,4,0.0024,0.0013858813339107836,0.0003464703334776959,0.0013858813339107836,0.0003464703334776959,0.03464703334776959,-7.967713360668705,-6.581418999548815,112,label_X_YY_stauhtauh,111,label_X_YY_stauhtauh,37,34P_Qtauhtauh_nob,24,34P_Qtauhtauh,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,5,rand_res34p_03,6,rand_res34p_04,0,"X->YY with s quark + hadronic tau + hadronic tau; topology Qtauhtauh, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
113,label_X_YY_qtauhtauh,res34p,Qtauhtauh,q+tauh+tauh,3,3,0,0,0,0,1,1,0,light,label_X_YY_Qtauhtauh,4,0.0024,0.0013858813339107836,0.0003464703334776959,0.0013858813339107836,0.0003464703334776959,0.03464703334776959,-7.967713360668705,-6.581418999548815,113,label_X_YY_qtauhtauh,112,label_X_YY_qtauhtauh,37,34P_Qtauhtauh_nob,24,34P_Qtauhtauh,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,10,rand_res34p_02,10,rand_res34p_06,0,"X->YY with light quark (u/d) + hadronic tau + hadronic tau; topology Qtauhtauh, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
114,label_X_YY_gtauhtauh,res34p,gtauhtauh,g+tauh+tauh,3,3,0,0,0,1,1,1,0,light,label_X_YY_gtauhtauh,1,0.0006,0.0003464703334776959,0.0003464703334776959,0.0003464703334776959,0.0003464703334776959,0.03464703334776959,-7.967713360668705,-7.967713360668705,114,label_X_YY_gtauhtauh,113,label_X_YY_gtauhtauh,38,34P_gtauhtauh,25,34P_gtauhtauh,12,34P_3prong_tau,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,14,rand_res34p_01,5,rand_res34p_09,0,"X->YY with gluon + hadronic tau + hadronic tau; topology gtauhtauh, 3 visible object(s), leading heavy flavour light. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
115,label_X_YY_qqqb,res34p,QQQQ,q+q+q+b,4,4,1,0,0,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,115,label_X_YY_qqqb,114,label_X_YY_qqqb,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,11,rand_res34p_06,12,rand_res34p_02,0,"X->YY with light quark (u/d) + light quark (u/d) + light quark (u/d) + b quark; topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
116,label_X_YY_qqqc,res34p,QQQQ,q+q+q+c,4,4,0,1,0,0,0,0,0,c,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,116,label_X_YY_qqqc,115,label_X_YY_qqqc,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,9,rand_res34p_00,5,rand_res34p_09,0,"X->YY with light quark (u/d) + light quark (u/d) + light quark (u/d) + c quark; topology QQQQ, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
117,label_X_YY_qqqs,res34p,QQQQ,q+q+q+s,4,4,0,0,1,0,0,0,0,s,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,117,label_X_YY_qqqs,116,label_X_YY_qqqs,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,10,rand_res34p_02,8,rand_res34p_07,0,"X->YY with light quark (u/d) + light quark (u/d) + light quark (u/d) + s quark; topology QQQQ, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
118,label_X_YY_bbcq,res34p,QQQQ,b+b+c+q,4,4,1,1,0,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,118,label_X_YY_bbcq,117,label_X_YY_bbcq,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,11,rand_res34p_06,5,rand_res34p_09,0,"X->YY with b quark + b quark + c quark + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
119,label_X_YY_ccbs,res34p,QQQQ,c+c+b+s,4,4,1,1,1,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,119,label_X_YY_ccbs,118,label_X_YY_ccbs,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,9,rand_res34p_00,10,rand_res34p_06,1,"X->YY with c quark + c quark + b quark + s quark; topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
120,label_X_YY_ccbq,res34p,QQQQ,c+c+b+q,4,4,1,1,0,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,120,label_X_YY_ccbq,119,label_X_YY_ccbq,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,11,rand_res34p_06,13,rand_res34p_00,0,"X->YY with c quark + c quark + b quark + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
121,label_X_YY_ccsq,res34p,QQQQ,c+c+s+q,4,4,0,1,1,0,0,0,0,c,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,121,label_X_YY_ccsq,120,label_X_YY_ccsq,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,8,rand_res34p_08,7,rand_res34p_08,0,"X->YY with c quark + c quark + s quark + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
122,label_X_YY_sscq,res34p,QQQQ,s+s+c+q,4,4,0,1,1,0,0,0,0,c,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,122,label_X_YY_sscq,121,label_X_YY_sscq,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,9,rand_res34p_00,7,rand_res34p_08,0,"X->YY with s quark + s quark + c quark + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
123,label_X_YY_qqbc,res34p,QQQQ,q+q+b+c,4,4,1,1,0,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,123,label_X_YY_qqbc,122,label_X_YY_qqbc,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,7,rand_res34p_04,10,rand_res34p_06,0,"X->YY with light quark (u/d) + light quark (u/d) + b quark + c quark; topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
124,label_X_YY_qqbs,res34p,QQQQ,q+q+b+s,4,4,1,0,1,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,124,label_X_YY_qqbs,123,label_X_YY_qqbs,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,8,rand_res34p_08,11,rand_res34p_05,1,"X->YY with light quark (u/d) + light quark (u/d) + b quark + s quark; topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
125,label_X_YY_qqcs,res34p,QQQQ,q+q+c+s,4,4,0,1,1,0,0,0,0,c,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,125,label_X_YY_qqcs,124,label_X_YY_qqcs,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,10,rand_res34p_02,13,rand_res34p_00,0,"X->YY with light quark (u/d) + light quark (u/d) + c quark + s quark; topology QQQQ, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
126,label_X_YY_bcsq,res34p,QQQQ,b+c+s+q,4,4,1,1,1,0,0,0,0,b,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,126,label_X_YY_bcsq,125,label_X_YY_bcsq,7,34P_QQQQ_b,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,5,rand_res34p_03,9,rand_res34p_03,1,"X->YY with b quark + c quark + s quark + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour b. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
127,label_X_YY_bcs,res34p,QQQ,b+c+s,3,3,1,1,1,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,127,label_X_YY_bcs,126,label_X_YY_bcs,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,5,rand_res34p_06,5,rand_res34p_03,10,rand_res34p_06,1,"X->YY with b quark + c quark + s quark; topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
128,label_X_YY_bcq,res34p,QQQ,b+c+q,3,3,1,1,0,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,128,label_X_YY_bcq,127,label_X_YY_bcq,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,5,rand_res34p_03,5,rand_res34p_09,0,"X->YY with b quark + c quark + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
129,label_X_YY_bsq,res34p,QQQ,b+s+q,3,3,1,0,1,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,129,label_X_YY_bsq,128,label_X_YY_bsq,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,6,rand_res34p_05,13,rand_res34p_00,1,"X->YY with b quark + s quark + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
130,label_X_YY_csq,res34p,QQQ,c+s+q,3,3,0,1,1,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,130,label_X_YY_csq,129,label_X_YY_csq,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,9,rand_res34p_00,9,rand_res34p_03,0,"X->YY with c quark + s quark + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
131,label_X_YY_bcev,res34p,QQlv,b+c+e+v,4,3,1,1,0,0,1,0,1,b,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,131,label_X_YY_bcev,130,label_X_YY_bcev,39,34P_QQlv_b,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,12,rand_res34p_07,12,rand_res34p_02,0,"X->YY with b quark + c quark + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
132,label_X_YY_csev,res34p,QQlv,c+s+e+v,4,3,0,1,1,0,1,0,1,c,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,132,label_X_YY_csev,131,label_X_YY_csev,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,12,rand_res34p_07,13,rand_res34p_00,0,"X->YY with c quark + s quark + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
133,label_X_YY_bqev,res34p,QQlv,b+q+e+v,4,3,1,0,0,0,1,0,1,b,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,133,label_X_YY_bqev,132,label_X_YY_bqev,39,34P_QQlv_b,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,7,rand_res34p_04,9,rand_res34p_03,0,"X->YY with b quark + light quark (u/d) + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour b. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
134,label_X_YY_cqev,res34p,QQlv,c+q+e+v,4,3,0,1,0,0,1,0,1,c,label_X_YY_QQlv,12,0.08,0.04619604446369279,0.003849670371974399,0.04619604446369279,0.003849670371974399,0.3849670371974399,-5.559767752016834,-3.074861102228833,134,label_X_YY_cqev,133,label_X_YY_cqev,40,34P_QQlv_nob,26,34P_QQlv,13,34P_semilep_lnu,8,34P_semileptonic_nu,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,12,rand_res34p_07,6,rand_res34p_04,0,"X->YY with c quark + light quark (u/d) + electron + neutrino; topology QQlv, 3 visible object(s), leading heavy flavour c. Lands in 34P_semileptonic_nu at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
